,TotalSF,OverallQual,KitchenExterQual,GrLivArea,TotalBsmtSF,GarageArea,GarageCars,Baths,ExterQual,KitchenQual,BsmtQual,GarageYrBlt,FullBath,YearBuilt,1stFlrSF,After91,LotFrontage,YearRemodAdd,FireplaceQu,HasFireplaces,FoundationGroup_PConc,TotRmsAbvGrd,Fireplaces,HeatingQC,NeighGroup_NNS,BsmtFinSF1,GarageFinish_Unf,HasOpenPorchSF,HeatingEx,NeighGroup_BlueSwis,MSSubClassGroup_60,BsmtUnfSF,GarageType_Attchd,OverallCond,2ndFlrSF,Foundation_CBlock,MSZoningGroup_Group2,GarageType_Detchd,BsmtFinType1_GLQ,Ext1stGrp_Group2,MasVnrArea,LotArea,SaleCondition_Partial,LotShapeGroup_Group3,MSSubClassGroup_Group2,GarageFinish_RFn,SaleTypeGroup_Group2,BedroomAbvGr,Ext1stGrp_Group4,NeighGroup_BNS,MSZoning_RM,Neighborhood_NAmes,HasWoodDeckSF,Exterior1st_VinylSd,NeighGroup_STV,MasVnrType_None,NeighGroup_C3,OpenPorchSF,GarageFinish_None,Neighborhood_NridgHt,HasMasVnrArea,Electrical_SBrkr,MSSubClass_30,Neighborhood_Somerst,MasVnrGroup_Group3,GarageCond,Neighborhood_NoRidge,Exterior2nd_Wd Sdng,MSZoning_RL,WoodDeckSF,SaleType_WD,NeighGroup_BrMeadow,HasGarageArea,MasVnrGroup_Group2,BsmtCond,Neighborhood_OldTown,MSSubClassGroup_Group1,Neighborhood_CollgCr,Neighborhood_Gilbert,Fence_None,GarageQual,CentralAir_Y,Exterior1st_Wd Sdng,HouseStyle_2Story,HasEnclosedPorch,Neighborhood_IDOTRR,MSZoning_FV,BsmtFullBath,PavedDrive_Y,HasScreenPorch,ExposureGroup_Group2,Neighborhood_BrkSide,LotConfig_CulDSac,HasTotalBsmtSF,ExposureGroup_Group4,Neighborhood_NPkVill,Alley_None,Fence_MnPrv,ExposureGroup_None,RoofstyleGroup_Group2,GarageType_BuiltIn,MSSubClass_50,Electrical_FuseF,Has2ndFlrSF,BldgGroup_BldgGroup,Neighborhood_BrDale,MSSubClass_160,Ext1stGrp_Group3,Neighborhood_Edwards,Exterior1st_MetalSd,SaleCondition_Normal,HouseStyle_SLvl,Neighborhood_Sawyer,SaleType_ConLD,MSSubClass_80,Foundation_Wood,BsmtFinType1_Rec,LandContourGroup_Group2,Ext1stGrp_Group5,YrSold,Neighborhood_StoneBr,Exterior2nd_Plywood,GarageType_CarPort,MSSubClass_90,LandContourGroup_Group3,MSSubClassGroup_Group3,Neighborhood_Crawfor,Neighborhood_NWAmes,LotConfig_Inside,Functional_Typ,Neighborhood_SawyerW,Exterior2nd_HdBoard,BldgType_Twnhs,KitchenAbvGr,MSSubClass_180,ExterCond,LandContour_Low,HouseStyle_SFoyer,HouseStyle_1Story,FoundationGroup_Slab,MSSubClass_85,Neighborhood_Mitchel,Exterior2nd_Stucco,PoolQC,HouseStyle_1.5Unf,MSSubClass_20,Alley_Pave,RoofStyle_Shed,BsmtFinType1_BLQ,SaleCondition_Alloca,Exterior2nd_Wd Shng,BsmtExposure_Mn,Electrical_FuseP,Heating_Wall,MSSubClass_45,Neighborhood_Blueste,Neighborhood_Timber,Functional_Min2,HasMiscVal,RoofStyle_Hip,BldgType_2fmCon,Exterior2nd_Brk Cmn,LandContour_HLS,LotShape_IR3,LotShape_IR2,Exterior1st_AsphShn,Exterior2nd_AsphShn,PavedDrive_P,RoofMatl_WdShake,LotShapeGroup_Group2,RoofMatl_WdShngl,Street_Pave,Condition1_RRAe,Condition2_Feedr,SaleType_CWD,SaleConditionGroup_Group2,Functional_Mod,BsmtFinType2_BLQ,RoofMatl_Tar&Grv,MSZoning_RH,HouseStyle_2.5Unf,Neighborhood_Veenker,MSSubClass_70,Exterior1st_CemntBd,Condition1_PosA,Condition1_PosN,Neighborhood_SWISU,Condition2_Norm,BsmtFinSF2,Exterior1st_WdShing,Neighborhood_MeadowV,MSSubClass_40,Condition2_PosA,BsmtFinType2_Rec,LowQualFinSF,RoofStyle_Gambrel
22,3572.0,8,8.0,1795,1777.0,534.0,2.0,2.0,4,4.0,4,2002.0,2,2002,1795,1,75.0,2002,4,1,1,7,1,5,0,0.0,0,1,1,0,0,1777.0,1,5,0,0,1,0,0,1,281.0,9742,0,1,0,1,0,3,0,0,0,0,1,1,0,0,1,159,0,0,1,1,0,0,0,3,0,0,1,171,1,0,1,1,3,0,0,1,0,1,3,1,0,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
23,2100.0,5,6.0,1060,1040.0,572.0,2.0,2.0,3,3.0,4,1976.0,1,1976,1060,0,44.0,1976,3,1,1,6,1,3,0,840.0,1,1,0,0,0,200.0,1,7,0,0,0,0,1,1,0.0,4224,0,1,0,0,0,3,0,0,1,0,1,0,0,1,0,110,0,0,0,1,0,0,0,3,0,0,0,100,1,1,1,0,3,0,0,0,0,1,3,1,0,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,1,0,0,0,0,0
24,2120.0,5,7.0,1060,1060.0,270.0,1.0,2.0,3,4.0,3,1968.0,1,1968,1060,0,64.21944809474952,2001,3,1,0,6,1,5,0,188.0,1,1,1,1,0,204.0,1,8,0,1,1,0,0,0,0.0,8246,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,90,0,0,0,1,0,0,0,3,0,0,1,406,1,0,1,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2010,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,668.0,0,0,0,0,0,0,0
25,3166.0,8,8.0,1600,1566.0,890.0,3.0,2.0,4,4.0,4,2007.0,2,2007,1600,1,110.0,2007,4,1,1,7,1,5,1,0.0,0,1,1,0,0,1566.0,1,5,0,0,1,0,0,1,640.0,14230,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,56,0,1,1,1,0,0,1,3,0,0,1,0,1,0,1,0,3,0,0,0,0,1,3,1,0,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
26,1800.0,5,7.0,900,900.0,576.0,2.0,1.5,3,4.0,3,2005.0,1,1951,900,0,60.0,2000,0,0,0,5,0,3,0,234.0,1,1,0,1,0,180.0,0,7,0,1,1,1,0,0,0.0,7200,0,1,0,0,0,3,1,0,0,1,1,0,0,1,0,32,0,0,0,1,0,0,0,3,0,1,1,222,1,0,1,0,3,0,0,0,0,1,3,1,1,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,486.0,0,0,0,0,1,0,0
27,3408.0,8,8.0,1704,1704.0,772.0,3.0,3.0,4,4.0,5,2008.0,2,2007,1704,1,98.0,2008,4,1,1,7,1,5,1,1218.0,0,1,1,0,0,486.0,1,5,0,0,1,0,1,1,200.0,11478,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,50,0,1,1,1,0,0,1,3,0,0,1,0,1,0,1,0,3,0,0,0,0,1,3,1,0,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
28,3084.0,5,6.0,1600,1484.0,319.0,1.0,2.0,3,3.0,3,1957.0,1,1957,1600,0,47.0,1997,4,1,0,6,2,3,0,1277.0,0,1,0,1,0,207.0,1,6,0,1,1,0,0,0,0.0,16321,0,0,0,1,0,2,1,0,0,1,1,0,0,1,0,258,0,0,0,1,0,0,0,3,0,0,1,288,1,0,1,0,3,0,0,0,0,1,3,1,0,0,0,0,0,1.0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2006,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
29,1040.0,4,5.0,520,520.0,240.0,1.0,1.0,3,2.0,3,1920.0,1,1927,520,0,60.0,1950,0,0,0,4,0,2,0,0.0,1,0,0,0,0,520.0,0,6,0,0,0,1,0,0,0.0,6324,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,49,1,0,1,0,3,0,0,0,0,1,2,0,0,0,1,0,0,0.0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
30,1966.0,4,6.0,1317,649.0,250.0,1.0,1.0,3,3.0,3,1920.0,1,1920,649,0,50.0,1950,0,0,0,6,0,3,0,0.0,1,1,0,0,0,649.0,0,4,668,0,0,1,0,1,0.0,8500,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,54,0,0,0,1,0,0,0,2,0,0,0,0,1,1,1,0,3,0,1,0,0,0,3,0,0,1,1,1,0,0.0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,1
31,2456.0,5,7.0,1228,1228.0,271.0,1.0,1.5,3,4.0,3,1966.0,1,1966,1228,0,66.62752092430476,2006,0,0,0,6,0,4,0,0.0,1,1,0,1,0,1228.0,1,6,0,1,1,0,0,0,0.0,8544,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,65,0,0,0,1,0,0,0,3,0,0,1,0,1,0,1,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0.0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2008,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
32,2468.0,8,8.0,1234,1234.0,484.0,2.0,2.0,4,4.0,5,2007.0,2,2007,1234,1,85.0,2007,0,0,1,7,0,5,0,0.0,0,1,1,0,0,1234.0,1,5,0,0,1,0,0,1,0.0,11049,0,1,0,1,0,3,0,0,0,0,0,1,0,1,1,30,0,0,0,1,0,0,0,3,0,0,1,0,1,0,1,0,3,0,0,1,0,1,3,1,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
33,3098.0,5,7.0,1700,1398.0,447.0,2.0,2.0,3,4.0,3,1959.0,1,1959,1700,0,70.0,1959,4,1,0,6,1,4,0,1018.0,0,1,0,1,0,380.0,1,5,0,1,1,0,0,1,0.0,10552,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,38,0,0,0,1,0,0,0,3,0,0,1,0,1,0,1,0,3,0,0,0,0,1,3,1,0,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2010,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
34,3122.0,9,10.0,1561,1561.0,556.0,2.0,3.0,5,5.0,5,2005.0,2,2005,1561,1,60.0,2005,4,1,1,6,1,5,1,1153.0,0,1,1,0,0,408.0,1,5,0,0,1,0,1,0,246.0,7313,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,47,0,1,1,1,0,0,0,3,0,0,1,203,1,0,1,1,3,0,0,0,0,1,3,1,0,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2007,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
35,3569.0,8,8.0,2452,1117.0,691.0,3.0,3.5,4,4.0,5,2004.0,3,2004,1132,1,108.0,2005,4,1,1,9,1,5,1,0.0,0,1,1,0,1,1117.0,0,5,1320,0,1,0,0,1,132.0,13418,0,1,0,0,0,4,0,0,0,0,1,1,0,0,0,32,0,1,1,1,0,0,1,3,0,0,1,113,1,0,1,0,3,0,0,0,0,1,3,1,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
36,2194.0,5,6.0,1097,1097.0,672.0,2.0,1.5,3,3.0,4,1995.0,1,1994,1097,1,112.0,1995,0,0,1,6,0,5,0,0.0,1,1,1,0,0,1097.0,1,5,0,0,1,0,0,1,0.0,10859,0,1,0,0,0,3,0,0,0,0,1,1,0,1,1,64,0,0,0,1,0,0,0,3,0,0,1,392,1,0,1,0,3,0,0,1,0,1,3,1,0,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
37,2594.0,5,6.0,1297,1297.0,498.0,2.0,1.5,3,3.0,3,1954.0,1,1954,1297,0,74.0,1990,3,1,0,5,1,4,0,1213.0,0,0,0,1,0,84.0,1,6,0,1,1,0,0,0,650.0,8532,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,1,0,1,0,1,1,3,0,0,0,0,1,3,1,1,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2009,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
38,2114.0,5,7.0,1057,1057.0,246.0,1.0,2.0,3,4.0,3,1953.0,1,1953,1057,0,68.0,2007,0,0,0,5,0,3,0,731.0,1,1,0,1,0,326.0,0,7,0,1,1,1,1,1,0.0,7922,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,52,0,0,0,1,0,0,0,3,0,0,1,0,1,0,1,0,3,0,0,0,0,1,3,1,0,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
39,1152.0,4,5.0,1152,0.0,0.0,0.0,2.0,3,2.0,0,1965.8407643312103,2,1955,1152,0,65.0,1955,0,0,1,6,0,3,0,0.0,0,0,0,0,0,0.0,0,5,0,0,1,0,0,0,0.0,6040,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,0,1,0,1,1,0,0,0,1,1,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
40,2412.0,6,6.0,1324,1088.0,440.0,2.0,2.0,3,3.0,3,1965.0,2,1965,1324,0,84.0,1965,3,1,0,6,1,5,0,643.0,0,1,1,1,0,445.0,1,5,0,1,1,0,0,0,101.0,8658,0,1,0,1,0,3,1,0,0,1,0,0,0,0,0,138,0,0,1,1,0,0,0,3,0,1,1,0,1,0,1,1,3,0,0,0,0,0,3,1,1,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
41,2678.0,5,6.0,1328,1350.0,308.0,1.0,2.0,3,3.0,3,1959.0,1,1959,1328,0,115.0,1959,4,1,0,5,2,4,0,967.0,0,1,0,0,0,383.0,1,6,0,1,1,0,0,1,0.0,16905,0,1,0,1,0,2,0,0,0,0,0,1,1,1,0,104,0,0,0,1,0,0,0,3,0,0,1,0,1,0,1,0,3,0,0,0,0,1,3,1,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
42,1724.0,5,7.0,884,840.0,504.0,2.0,2.0,3,4.0,4,1983.0,1,1983,884,0,59.634988829402346,1983,0,0,0,5,0,4,0,747.0,0,0,0,0,0,0.0,1,7,0,1,1,0,0,0,0.0,9180,0,0,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,1,240,1,0,1,0,3,0,1,0,0,0,3,1,0,0,0,0,0,1.0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2007,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,93.0,0,0,0,0,0,0,0
43,1876.0,5,6.0,938,938.0,308.0,1.0,2.0,3,3.0,4,1977.0,1,1975,938,0,65.34144626164498,1980,0,0,0,5,0,3,0,280.0,1,0,0,0,0,167.0,0,6,0,1,1,1,0,1,0.0,9200,0,0,0,0,0,3,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,3,0,0,1,145,1,0,1,0,3,0,0,1,0,0,3,1,0,0,0,0,0,1.0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,491.0,0,0,0,0,0,0,0
44,2300.0,5,6.0,1150,1150.0,300.0,1.0,2.0,3,3.0,3,1959.0,1,1959,1150,0,70.0,1959,0,0,0,6,0,5,0,179.0,0,0,1,1,0,465.0,1,6,0,1,1,0,0,1,0.0,7945,0,1,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,1,0,3,0,0,0,0,1,3,1,0,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,506.0,0,0,0,0,0,0,0
45,3504.0,9,10.0,1752,1752.0,576.0,2.0,3.0,5,5.0,5,2005.0,2,2005,1752,1,61.0,2005,4,1,1,6,1,5,1,456.0,0,1,1,0,0,1296.0,1,5,0,0,1,0,1,0,412.0,7658,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,82,0,1,1,1,0,0,0,3,0,0,1,196,1,0,1,1,3,0,0,0,0,1,3,1,0,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2010,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
46,3583.0,7,8.0,2149,1434.0,670.0,2.0,2.5,4,4.0,5,2003.0,1,2003,1518,1,48.0,2003,5,1,1,6,1,5,0,1351.0,0,1,1,1,0,83.0,1,5,631,0,1,0,1,1,0.0,12822,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,43,0,0,0,1,0,0,0,3,0,0,1,168,1,0,1,0,3,0,1,0,0,1,3,1,0,0,0,0,0,1.0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
47,3312.0,8,8.0,1656,1656.0,826.0,3.0,2.0,4,4.0,4,2006.0,2,2006,1656,1,84.0,2006,0,0,1,7,0,5,0,24.0,0,1,1,0,0,1632.0,1,5,0,0,1,0,1,1,0.0,11096,0,1,0,1,0,3,0,0,0,0,0,1,1,1,0,146,0,0,0,1,0,1,0,3,0,0,0,0,1,0,1,0,3,0,0,0,0,1,3,1,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
48,2188.0,4,6.0,1452,736.0,0.0,0.0,2.0,3,3.0,3,1949.8125,2,1920,736,0,33.0,2008,0,0,0,8,0,4,0,0.0,0,0,0,0,0,736.0,0,5,716,0,0,0,0,0,0.0,4456,1,1,0,0,1,2,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,1,0,1,1,0,0,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2009,0,0,0,0,1,0,0,0,1,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
