,OverallQual,GarageCars,TotalBsmtSF,GrLivArea,GarageArea,FullBath,YearBuilt,GarageYrBlt,ExterQual_TA,1stFlrSF,KitchenQual_TA,LotFrontage,ExterQual_Gd,Foundation_PConc,TotRmsAbvGrd,KitchenQual_Gd,YearRemodAdd,BsmtQual_Gd,Fireplaces,BsmtFinSF1,BsmtQual_TA,FireplaceQu_None,GarageFinish_Unf,GarageType_Attchd,BsmtUnfSF,GarageType_Detchd,MSSubClass_60,2ndFlrSF,OverallCond,BsmtFinType1_GLQ,Foundation_CBlock,Exterior1st_VinylSd,LotShape_Reg,MSSubClass_30,HeatingQC_TA,LotArea,MasVnrArea,MasVnrType_None,Neighborhood_NAmes,MSZoning_RM,CentralAir_Y,SaleCondition_Partial,GarageQual_None,HalfBath,GarageFinish_RFn,FireplaceQu_Gd,Neighborhood_NridgHt,GarageQual_TA,HouseStyle_2Story,FireplaceQu_TA,WoodDeckSF,PavedDrive_Y,GarageCond_TA,Neighborhood_NoRidge,MSZoning_RL,SaleType_WD,BedroomAbvGr,Electrical_SBrkr,MasVnrType_Stone,Neighborhood_Somerst,Neighborhood_CollgCr,OpenPorchSF,PoolQC_None,BsmtExposure_Gd,Neighborhood_Gilbert,Street_Pave,Neighborhood_OldTown,KitchenAbvGr,BsmtExposure_No,YrSold,Fence_MnPrv,MSZoning_FV,MasVnrType_BrkFace,Neighborhood_MeadowV,Exterior1st_Wd Sdng,EnclosedPorch,BsmtCond_Gd,Exterior2nd_Wd Sdng,KitchenQual_Fa,BsmtFinType1_Rec,BsmtFinSF2,MSSubClass_160,Exterior1st_CemntBd,Neighborhood_ClearCr,Neighborhood_BrkSide,RoofStyle_Hip,Neighborhood_IDOTRR,GarageType_BuiltIn,MSSubClass_50,Neighborhood_StoneBr,HeatingQC_Gd,Neighborhood_Sawyer,PavedDrive_P,Fence_None,HouseStyle_SFoyer,GarageCond_Fa,SaleCondition_Normal,MSSubClass_45,Functional_Typ,LotConfig_Inside,Exterior1st_MetalSd,Electrical_FuseF,Exterior1st_HdBoard,BsmtQual_Fa,HeatingQC_Fa,Exterior2nd_Plywood,ExterCond_TA,BldgType_Duplex,LotConfig_CulDSac,Alley_None,LotShape_IR2,Neighborhood_Edwards,BsmtFinType2_BLQ,RoofStyle_Gable,GarageCond_Po,Functional_Min2,LandSlope_Mod,ScreenPorch,ExterQual_Fa,Neighborhood_SawyerW,FireplaceQu_Po,LandContour_Lvl,MSSubClass_40,LandContour_HLS,RoofMatl_Tar&Grv,SaleType_ConLw,BsmtExposure_None,Neighborhood_BrDale,RoofStyle_Mansard,MiscVal,BldgType_TwnhsE,Alley_Pave,Exterior1st_WdShing,GarageType_CarPort,Fence_GdWo,Exterior1st_BrkFace,Condition2_Norm,BsmtFinType1_Unf,Heating_Grav,HouseStyle_SLvl,Foundation_Slab,BsmtExposure_Mn,MSSubClass_70,BsmtFinType2_Rec,Condition1_RRAe,Exterior2nd_BrkFace,HouseStyle_1.5Unf,Neighborhood_Mitchel,Electrical_FuseP,Neighborhood_NWAmes,MSSubClass_180,HouseStyle_2.5Unf,RoofStyle_Shed,BsmtFinType2_GLQ,LandSlope_Sev,MSSubClass_85,LotConfig_FR3,LotConfig_FR2,RoofMatl_WdShngl,BsmtHalfBath,Neighborhood_Blueste,Exterior1st_BrkComm,Neighborhood_Timber,Condition1_Norm,Neighborhood_SWISU,BldgType_2fmCon,Neighborhood_Veenker,Condition1_PosA,SaleCondition_Alloca,SaleType_ConLD,3SsnPorch,LotShape_IR3,Condition1_PosN,BsmtFinType1_LwQ,BsmtFinType1_BLQ,MSZoning_RH,Neighborhood_NPkVill,FireplaceQu_Fa
26,5,2.0,900.0,900,576.0,1,1951,2005.0,1,900,0,60.0,0,0,5,1,2000,0,0,234.0,1,1,1,0,180.0,1,0,0,7,0,1,0,1,0,1,7200,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,222,1,1,0,1,1,3,1,0,0,0,32,1,0,0,1,0,1,0,2010,0,0,0,0,1,0,0,1,0,0,486.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,8,3.0,1704.0,1704,772.0,2,2007,2008.0,0,1704,0,98.0,1,1,7,1,2008,0,1,1218.0,0,0,0,1,486.0,0,0,0,5,1,0,1,1,0,0,11478,200.0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,3,1,1,0,0,50,1,0,0,1,0,1,1,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,5,1.0,1484.0,1600,319.0,1,1957,1957.0,1,1600,1,47.0,0,0,6,0,1997,0,2,1277.0,1,0,0,1,207.0,0,0,0,6,0,1,0,0,0,1,16321,0.0,1,1,0,1,0,0,0,1,1,0,1,0,0,288,1,1,0,1,1,2,1,0,0,0,258,1,1,0,1,0,1,0,2006,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,4,1.0,520.0,520,240.0,1,1927,1920.0,1,520,0,60.0,0,0,4,0,1950,0,0,0.0,1,1,1,0,520.0,1,0,0,6,0,0,0,0,1,0,6324,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,49,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,2008,0,0,0,0,0,87,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,4,1.0,649.0,1317,250.0,1,1920,1920.0,1,649,1,50.0,0,0,6,0,1950,0,0,0.0,1,1,1,0,649.0,1,0,668,4,0,0,0,1,0,1,8500,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,1,0,0,0,54,1,0,0,1,0,1,1,2008,1,0,0,0,0,172,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,5,1.0,1228.0,1228,271.0,1,1966,1966.0,1,1228,0,71.43566808872,0,0,6,1,2006,0,0,0.0,1,1,1,1,1228.0,0,0,0,6,0,1,0,0,0,0,8544,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,3,1,0,0,0,65,1,0,0,1,0,1,1,2008,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,8,2.0,1234.0,1234,484.0,2,2007,2007.0,0,1234,0,85.0,1,1,7,1,2007,0,0,0.0,0,1,0,1,1234.0,0,0,0,5,0,0,1,1,0,0,11049,0.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,3,1,0,0,1,30,1,0,0,1,0,1,0,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,5,2.0,1398.0,1700,447.0,1,1959,1959.0,1,1700,0,70.0,0,0,6,1,1959,0,1,1018.0,1,0,0,1,380.0,0,0,0,5,0,1,0,0,0,0,10552,0.0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,4,1,0,0,0,38,1,0,0,1,0,1,1,2010,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,9,2.0,1561.0,1561,556.0,2,2005,2005.0,0,1561,0,60.0,0,1,6,0,2005,0,1,1153.0,0,0,0,1,408.0,0,0,0,5,1,0,0,1,0,0,7313,246.0,0,0,0,1,0,0,0,0,1,1,1,0,0,203,1,1,0,1,1,2,1,0,0,0,47,1,0,0,1,0,1,1,2007,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,8,3.0,1117.0,2452,691.0,3,2004,2004.0,0,1132,0,108.0,1,1,9,1,2005,0,1,0.0,0,0,0,0,1117.0,0,1,1320,5,0,0,1,1,0,0,13418,132.0,0,0,0,1,0,0,1,0,1,1,1,1,0,113,1,1,0,1,1,4,1,1,0,0,32,1,0,0,1,0,1,0,2006,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,5,2.0,1097.0,1097,672.0,1,1994,1995.0,1,1097,1,112.0,0,1,6,0,1995,1,0,0.0,0,1,1,1,1097.0,0,0,0,5,0,0,1,1,0,0,10859,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,392,1,1,0,1,1,3,1,0,0,1,64,1,0,0,1,0,1,1,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,5,2.0,1297.0,1297,498.0,1,1954,1954.0,1,1297,1,74.0,0,0,5,0,1990,0,1,1213.0,1,0,0,1,84.0,0,0,0,6,0,1,0,1,0,0,8532,650.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,3,1,0,0,0,0,1,0,0,1,0,1,1,2009,0,0,1,0,1,0,0,1,0,1,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,5,1.0,1057.0,1057,246.0,1,1953,1953.0,1,1057,0,68.0,0,0,5,1,2007,0,0,731.0,1,1,1,0,326.0,1,0,0,7,1,1,1,1,0,1,7922,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,3,1,0,0,0,52,1,0,0,1,0,1,1,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,4,0.0,0.0,1152,0.0,2,1955,1965.8407643312103,1,1152,0,65.0,0,1,6,0,1955,0,0,0.0,0,1,0,0,0.0,0,0,0,5,0,0,0,1,0,1,6040,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,1,0,2,0,2008,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,6,2.0,1088.0,1324,440.0,2,1965,1965.0,1,1324,1,84.0,0,0,6,0,1965,0,1,643.0,1,0,0,1,445.0,0,0,0,5,0,1,0,1,0,0,8658,101.0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,3,1,0,0,0,138,1,0,0,1,0,1,1,2006,0,0,1,0,1,0,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,5,1.0,1350.0,1328,308.0,1,1959,1959.0,1,1328,1,115.0,0,0,5,0,1959,0,2,967.0,1,0,0,1,383.0,0,0,0,6,0,1,1,1,0,0,16905,0.0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,2,1,0,0,0,104,1,1,0,1,0,1,0,2007,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,5,2.0,840.0,884,504.0,1,1983,1983.0,1,884,0,62.76384546793363,0,0,5,1,1983,1,0,747.0,0,1,0,1,0.0,0,0,0,7,0,1,0,0,0,0,9180,0.0,1,0,0,1,0,0,0,1,0,0,1,0,0,240,1,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,1,0,2007,1,0,0,0,0,0,0,0,0,0,93.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,1.0,938.0,938,308.0,1,1975,1977.0,1,938,1,63.126441233193674,0,0,5,0,1980,1,0,280.0,0,1,1,0,167.0,1,0,0,6,0,1,1,0,0,1,9200,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,145,1,1,0,1,1,3,1,0,0,1,0,1,0,0,1,0,1,0,2008,1,0,0,0,0,0,0,0,0,0,491.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,5,1.0,1150.0,1150,300.0,1,1959,1959.0,1,1150,1,70.0,0,0,6,0,1959,0,0,179.0,1,1,0,1,465.0,0,0,0,6,0,1,0,1,0,0,7945,0.0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,3,0,0,0,0,0,1,0,0,1,0,1,1,2006,0,0,0,0,0,0,0,1,0,0,506.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,9,2.0,1752.0,1752,576.0,2,2005,2005.0,0,1752,0,61.0,0,1,6,0,2005,0,1,456.0,0,0,0,1,1296.0,0,0,0,5,1,0,0,1,0,0,7658,412.0,0,0,0,1,0,0,0,1,1,1,1,0,0,196,1,1,0,1,1,2,1,0,0,0,82,1,0,0,1,0,1,1,2010,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,7,2.0,1434.0,2149,670.0,1,2003,2003.0,0,1518,0,48.0,1,1,6,1,2003,0,1,1351.0,0,0,0,1,83.0,0,0,631,5,1,0,1,0,0,0,12822,0.0,1,0,0,1,0,0,1,1,0,0,1,0,0,168,1,1,0,1,1,1,1,0,0,0,43,1,0,0,1,0,1,1,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,8,3.0,1656.0,1656,826.0,2,2006,2006.0,0,1656,0,84.0,1,1,7,1,2006,1,0,24.0,0,1,0,1,1632.0,0,0,0,5,1,0,1,1,0,0,11096,0.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,3,1,0,1,0,146,1,0,0,1,0,1,0,2007,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,4,0.0,736.0,1452,0.0,2,1920,1949.8125,1,736,1,33.0,0,0,8,0,2008,0,0,0.0,1,1,0,0,736.0,0,0,716,5,0,0,0,1,0,0,4456,0.0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,3,1,2009,0,0,0,0,0,102,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49,5,1.0,955.0,955,386.0,1,1966,1966.0,1,955,1,66.0,0,0,6,0,1966,0,0,763.0,1,1,1,1,192.0,0,0,0,7,0,1,0,1,0,0,7742,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,3,1,0,0,0,0,1,0,0,1,0,1,1,2007,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,6,2.0,794.0,1470,388.0,2,1997,1997.0,1,794,1,73.36681413734658,0,1,6,0,1997,1,0,182.0,0,1,0,1,612.0,0,1,676,6,1,0,1,0,0,0,13869,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,3,1,0,0,0,75,1,0,1,1,0,1,0,2007,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,6,2.0,816.0,1176,528.0,1,1934,1985.0,1,816,1,52.0,0,1,6,0,1950,0,1,0.0,1,0,1,0,816.0,1,0,0,6,0,0,0,1,0,1,6240,0.0,1,0,1,1,0,0,0,0,1,0,1,0,0,112,1,1,0,0,1,3,1,0,0,0,0,1,0,0,1,0,1,1,2006,1,0,0,0,1,0,0,1,0,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,400,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,5,2.0,816.0,816,516.0,1,1963,1963.0,0,816,1,110.0,0,0,5,0,1963,1,0,104.0,0,1,1,0,0.0,0,0,0,5,0,1,0,0,0,1,8472,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,106,1,1,0,0,1,2,1,0,0,0,0,1,1,0,0,0,1,0,2010,0,0,0,0,1,0,0,1,0,0,712.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,9,3.0,1842.0,1842,894.0,0,1981,1981.0,0,1842,0,68.0,1,0,5,1,1987,0,1,1810.0,0,0,0,1,32.0,0,0,0,5,1,1,0,0,0,0,50271,0.0,1,0,0,1,0,0,1,0,1,0,1,0,0,857,1,1,0,1,1,0,1,0,0,0,72,1,1,0,1,0,1,0,2006,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,5,2.0,384.0,1360,572.0,1,1955,1962.0,1,1360,1,60.0,0,0,6,0,1955,0,1,384.0,1,0,1,0,0.0,1,0,0,5,0,1,0,1,0,1,7134,0.0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,3,1,0,0,0,50,1,0,0,1,0,1,1,2007,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,6,2.0,1425.0,1425,576.0,2,1964,1964.0,1,1425,1,100.0,0,0,7,0,1964,0,1,490.0,1,0,0,1,935.0,0,0,0,5,0,1,0,0,0,0,10175,272.0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,3,1,0,0,0,0,1,0,0,1,0,1,1,2008,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,407,0,0,0,1,0,0,0
56,8,2.0,970.0,1739,480.0,2,1999,1999.0,0,983,0,24.0,1,1,7,1,2000,1,0,649.0,0,1,0,1,321.0,0,0,756,5,1,0,0,1,0,0,2645,456.0,0,0,0,1,0,0,1,0,0,0,1,1,0,115,1,1,0,0,1,3,1,0,1,0,0,1,0,0,1,0,1,1,2009,0,1,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
