,OverallQual,GarageCars,KitchenExterQual,GrLivArea,Baths,BsmtQual,YearBuiltRev,LotFrontage,1stFlrSF,HasPconc,YearRemodAdd,TotRmsAbvGrd,BsmtFinSF1,HasFireplaces,NeighGroup_NNS,HeatingQC,HasOpenPorchSF,NeighGroup_BlueSwis,GarageFinish_Unf,GarageType_Detchd,GarageType_Attchd,GarageFinish_Fin,BsmtUnfSF,MSSubClass_60,2ndFlrSF,OverallCond,SaleCondition_Partial,NeighGroup_BEO,BsmtFinType1_GLQ,Foundation_CBlock,MSZoning_RM,GarageQual,GarageFinish_RFn,Exterior1st_VinylSd,HasMasVnrArea,Electrical_SBrkr,LotShape_Reg,HasWoodDeckSF,MasVnrType_None,Neighborhood_NAmes,LotArea,GarageCond,NeighGroup_C3,MSSubClass_30,Neighborhood_NridgHt,CentralAir_Y,NeighGroup_BNS,LotShape_IR1,NeighGroup_STV,PavedDrive_Y,HasVnrStone,Neighborhood_Somerst,HasGarageArea,Neighborhood_NoRidge,BedroomAbvGr,Neighborhood_Gilbert,HouseStyle_2Story,MasVnrType_BrkFace,BsmtExposure_Gd,MSZoning_RL,NeighGroup_BrMeadow,Neighborhood_MeadowV,Foundation_BrkTil,MSZoning_FV,Electrical_FuseA,Neighborhood_CollgCr,Neighborhood_OldTown,GarageType_BuiltIn,BsmtCond,BsmtFinType1_ALQ,BsmtExposure_None,Fence_MnPrv,MSSubClass_160,Neighborhood_BrkSide,Neighborhood_Edwards,MSSubClass_50,Neighborhood_BrDale,Exterior1st_Wd Sdng,BsmtExposure_No,SaleType_COD,Neighborhood_NWAmes,BsmtExposure_Av,Neighborhood_NPkVill,ExterCond,LandContour_Bnk,EnclosedPorch,IsDuplex
41,5,1.0,6.0,1328,2.0,3,84,115.0,1328,0,1959,5,967.0,1,0,4,1,0,0,0,1,0,383.0,0,0,6,0,0,0,1,0,3,1,1,0,1,1,0,1,0,16905,3,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
968,3,0.0,6.0,968,1.0,3,35,50.0,600,0,1950,6,0.0,0,0,2,0,0,0,0,0,0,600.0,0,368,6,0,1,0,0,1,0,0,1,0,1,1,0,1,0,5925,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0
616,6,2.0,8.0,1509,3.5,4,127,63.66938391836979,807,1,2003,7,457.0,1,0,5,1,0,0,0,1,1,326.0,1,702,5,0,0,1,0,0,3,0,1,0,1,0,1,1,0,7861,3,0,0,0,1,1,1,0,1,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
99,4,0.0,6.0,1225,2.5,3,84,77.0,1225,0,1959,6,569.0,0,0,2,0,1,0,0,0,0,381.0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,1,1,1,9320,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
496,8,2.0,8.0,3228,4.0,4,117,109.3632585506935,3228,1,1993,10,1231.0,1,1,5,1,0,0,0,1,0,1969.0,0,0,5,0,0,1,0,0,3,1,0,0,1,0,1,1,0,12692,3,0,0,0,1,0,1,0,1,0,0,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,291,0
793,8,2.0,8.0,1496,2.0,4,132,76.0,1496,1,2007,7,0.0,0,0,5,1,0,0,0,1,1,1496.0,0,0,5,1,0,0,0,0,3,0,0,1,1,1,1,0,0,9158,3,0,0,0,1,0,0,1,1,1,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
631,8,2.0,8.0,1554,2.0,4,131,34.0,1554,1,2006,6,24.0,1,1,5,1,0,0,0,1,0,1530.0,0,0,5,0,0,1,0,0,3,1,1,1,1,1,1,0,0,4590,3,0,0,1,1,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1172,7,2.0,8.0,1250,2.5,4,131,35.0,625,1,2007,5,0.0,0,0,5,1,0,0,1,0,1,625.0,0,625,5,0,0,0,0,0,3,0,0,0,1,0,0,1,0,4017,3,0,0,0,1,0,1,1,1,0,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1167,6,2.0,6.0,1671,3.5,4,125,58.0,959,1,2000,7,786.0,1,0,5,1,0,0,0,1,1,173.0,1,712,5,0,0,1,0,0,3,0,1,0,1,0,0,1,0,10852,3,0,0,0,1,1,1,0,1,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
529,6,2.0,7.0,2515,4.0,3,82,113.84893073000175,2515,1,1975,9,1219.0,1,0,3,0,0,0,0,1,0,816.0,0,0,3,0,0,0,0,0,3,1,0,0,1,0,0,1,0,32668,3,1,0,0,1,0,1,0,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,200,0
208,7,2.0,7.0,2062,3.5,4,113,79.93005895184955,1180,0,1989,7,1065.0,1,0,5,1,0,0,0,1,1,92.0,1,882,5,0,0,1,1,0,3,0,0,1,1,0,1,0,0,14364,3,0,0,0,1,1,1,0,1,0,0,1,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
83,5,2.0,6.0,1065,1.5,3,85,80.0,1065,0,1960,6,0.0,0,0,4,0,1,1,1,0,0,1065.0,0,0,5,0,0,0,1,0,3,0,0,1,1,0,1,0,1,8892,3,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0
1174,6,2.0,6.0,2345,2.5,4,57,80.0,1170,0,1950,9,503.0,1,0,3,0,0,1,1,0,0,449.0,0,1175,8,0,0,0,0,0,3,0,0,0,1,0,0,1,0,16560,3,1,0,0,1,0,1,0,1,0,0,1,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0
250,3,0.0,5.0,1306,1.0,3,65,55.0,1306,0,1966,6,0.0,0,0,5,0,0,0,0,0,0,728.0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,1,1,0,5350,0,0,1,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
895,6,2.0,6.0,1796,2.5,3,88,71.0,983,0,1963,8,400.0,1,0,3,1,1,0,0,1,0,380.0,1,813,5,0,0,0,1,0,3,1,0,1,1,1,0,0,1,7056,3,0,0,0,1,0,0,0,1,0,0,1,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
76,4,1.0,6.0,952,1.0,3,81,62.030031203683414,952,0,1956,4,228.0,0,0,5,0,1,1,1,0,0,724.0,0,0,7,0,0,0,1,0,3,0,1,0,0,0,0,1,1,8475,3,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
228,5,1.0,6.0,912,1.0,3,92,70.0,912,0,1967,5,842.0,1,0,3,0,1,1,1,0,0,70.0,0,0,5,0,0,0,1,0,3,0,0,0,1,1,0,1,0,8521,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
480,9,3.0,8.0,1850,3.0,5,129,98.0,1850,1,2005,8,1261.0,1,1,5,1,0,0,0,1,1,572.0,0,0,5,0,0,1,0,0,3,0,1,1,1,0,1,0,0,16033,3,0,0,1,1,0,1,0,1,0,0,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
577,5,2.0,6.0,1320,2.0,3,91,96.0,1320,0,1966,6,328.0,1,0,5,1,1,0,0,1,0,285.0,0,0,6,0,0,0,1,0,3,1,1,1,1,0,1,0,0,11777,3,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,240,0
1048,5,2.0,6.0,1771,1.0,0,85,100.0,1771,0,2006,9,0.0,1,0,3,0,1,1,0,1,0,0.0,0,0,4,0,0,0,0,0,3,0,0,1,1,1,0,0,0,21750,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
536,7,2.0,7.0,1724,2.5,4,123,57.0,880,1,1999,8,0.0,0,0,5,1,0,0,0,1,1,880.0,1,844,5,0,0,0,0,0,3,0,1,0,1,0,1,1,0,8924,3,1,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
1130,4,2.0,7.0,1981,3.0,3,53,65.0,1328,0,1950,7,622.0,1,0,3,1,1,1,1,0,0,500.0,0,653,3,0,0,0,0,0,3,0,0,0,1,1,1,1,0,7804,3,0,0,0,1,0,0,0,1,0,0,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0
1339,5,1.0,6.0,864,1.0,3,97,120.0,864,0,1972,5,360.0,0,0,5,0,0,0,0,1,0,504.0,0,0,7,0,0,0,1,0,3,1,0,0,1,0,0,1,0,9560,3,1,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
870,5,1.0,6.0,894,1.0,3,87,60.0,894,0,1962,5,0.0,0,0,4,0,1,1,1,0,0,894.0,0,0,5,0,0,0,1,0,3,0,0,0,1,1,0,1,1,6600,3,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
892,6,1.0,6.0,1068,1.5,3,88,70.0,1068,0,2003,6,663.0,0,0,3,0,1,0,0,1,0,396.0,0,0,8,0,0,1,1,0,3,1,0,0,1,1,1,1,0,8414,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1446,5,1.0,6.0,1188,1.0,3,87,85.1296979683253,1188,0,1962,6,593.0,0,0,3,1,1,1,0,1,0,595.0,0,0,7,0,0,0,1,0,3,0,0,1,1,0,1,0,0,26142,3,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
746,7,2.0,8.0,2256,2.5,4,125,74.93842309058881,980,1,2000,8,300.0,1,0,5,1,0,0,0,0,1,652.0,1,1276,5,0,0,1,0,0,3,0,1,0,1,0,1,1,0,8795,3,0,0,0,1,1,1,0,1,0,0,1,0,4,1,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
439,6,2.0,7.0,1196,1.0,3,45,67.0,684,0,2000,7,0.0,0,0,4,1,0,1,1,0,0,684.0,0,512,8,0,1,0,0,0,3,0,0,0,1,1,0,1,0,12354,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0
419,5,1.0,6.0,1056,2.0,3,93,65.0,1056,0,1968,6,775.0,1,0,5,1,1,1,0,1,0,281.0,0,0,6,0,0,0,1,0,3,0,1,0,1,1,0,1,1,8450,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,184,0
713,4,2.0,6.0,960,2.0,3,95,60.0,960,0,1970,6,789.0,0,0,3,1,0,1,1,0,0,171.0,0,0,5,0,1,0,1,0,3,0,0,1,1,1,0,0,0,9873,3,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0
1127,7,3.0,8.0,1530,3.0,4,129,182.0,1530,1,2004,7,1300.0,1,0,5,1,0,0,0,1,1,230.0,0,0,5,0,0,1,0,0,3,0,1,0,1,0,1,1,0,14572,3,0,0,0,1,1,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
1447,8,2.0,8.0,2090,3.5,4,120,80.0,1220,1,1996,8,1079.0,1,0,5,1,0,0,0,1,0,141.0,1,870,5,0,0,1,0,0,3,1,1,1,1,1,0,0,0,10000,3,1,0,0,1,0,0,0,1,0,0,1,0,3,0,1,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
323,3,1.0,6.0,1163,2.0,3,80,49.0,1163,0,2005,6,256.0,0,0,5,1,0,1,0,1,0,906.0,0,0,8,0,1,0,1,1,2,0,1,0,1,1,1,1,0,5820,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
1424,5,1.0,6.0,1344,2.0,3,83,69.29376123566617,1344,0,1983,6,457.0,1,0,3,1,1,1,1,0,0,193.0,0,0,5,0,0,0,1,0,3,0,0,0,1,1,1,1,1,9503,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1309,6,2.0,7.0,1294,3.0,4,116,69.17960335881459,1294,0,1991,6,1200.0,0,0,4,1,0,0,0,1,0,78.0,0,0,5,0,0,1,1,0,3,1,0,1,1,1,1,0,0,7153,3,0,0,0,1,1,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
719,5,1.0,6.0,971,1.5,4,94,69.0,971,0,1969,5,523.0,1,0,3,0,0,1,0,1,0,448.0,0,0,6,0,0,0,1,0,3,0,0,0,1,0,0,1,0,9920,3,1,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
602,8,2.0,8.0,1915,3.5,4,117,80.0,927,1,1992,8,789.0,1,0,5,1,0,0,0,1,1,119.0,1,988,5,0,0,1,0,0,3,0,0,0,1,0,1,1,0,10041,3,0,0,0,1,1,1,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1008,7,2.0,8.0,1710,2.0,5,129,43.0,1710,1,2005,7,0.0,1,0,5,1,1,0,0,1,1,1710.0,0,0,5,0,0,0,0,0,3,0,1,1,1,0,1,0,0,12118,3,0,0,0,1,0,1,0,1,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
899,5,1.0,6.0,1236,1.0,3,86,65.0,1236,0,1994,6,465.0,1,0,3,0,1,1,0,1,0,447.0,0,0,7,0,0,0,1,0,3,0,0,0,1,1,0,1,0,6993,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
654,8,3.0,8.0,2113,3.5,4,120,91.0,2113,1,1995,7,1696.0,1,1,5,1,0,0,0,1,1,413.0,0,0,6,0,0,1,0,0,3,0,0,1,1,0,1,0,0,10437,3,0,0,0,1,0,1,0,1,0,0,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
200,4,2.0,6.0,1121,2.0,4,128,80.0,1121,1,2004,5,0.0,0,0,5,1,0,0,0,1,0,1121.0,0,0,5,0,1,0,0,1,3,1,1,0,1,1,1,1,0,8546,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0
349,9,3.0,10.0,2728,3.5,5,130,56.0,1848,1,2006,10,1410.0,1,1,5,0,0,0,0,1,1,438.0,1,880,5,1,0,1,0,0,3,0,0,1,1,0,0,0,0,20431,3,0,0,1,1,0,0,0,1,0,0,1,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1250,7,2.0,9.0,2110,3.5,3,93,93.0,2110,0,1968,8,1065.0,1,0,5,0,1,0,0,1,1,1045.0,0,0,5,0,0,0,1,0,3,0,0,0,1,1,0,1,1,11160,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
823,6,1.0,6.0,1489,2.0,3,65,60.0,944,0,1950,7,0.0,1,0,3,0,1,1,1,0,0,778.0,0,545,7,0,0,0,0,0,3,0,1,0,1,1,1,1,0,9900,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0
1445,6,1.0,6.0,913,2.0,3,91,70.0,913,0,1966,6,187.0,0,0,4,0,1,1,1,0,0,0.0,0,0,5,0,0,0,1,0,3,0,1,0,1,1,0,1,0,8400,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,252,0
902,7,2.0,8.0,1509,2.5,4,128,63.0,807,1,2003,8,0.0,1,0,5,1,0,0,0,1,1,783.0,1,702,5,0,0,0,0,0,3,0,1,0,1,1,0,1,0,7875,3,0,0,0,1,1,0,0,1,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1213,4,1.0,6.0,960,1.5,3,90,62.0007692800502,960,0,2001,3,648.0,0,0,5,0,1,1,0,1,0,0.0,0,0,9,0,0,1,1,0,3,0,1,0,1,0,1,1,0,10246,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
1089,8,2.0,8.0,1247,2.5,4,130,37.0,1247,1,2005,4,1039.0,1,0,5,1,0,0,0,1,1,208.0,0,0,5,0,0,1,0,0,3,0,0,0,1,0,0,1,0,3316,3,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1115,8,3.0,9.0,1734,3.0,5,132,93.0,1734,1,2007,7,1004.0,1,1,5,0,0,0,0,1,0,730.0,0,0,5,1,0,1,0,0,3,1,1,1,1,1,0,0,0,12085,3,0,0,1,1,0,0,0,1,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
937,7,2.0,8.0,1971,2.5,4,130,75.0,1113,1,2005,8,341.0,1,0,5,1,0,0,0,1,0,772.0,1,858,5,0,0,1,0,0,3,1,1,0,1,1,0,1,0,9675,3,0,0,0,1,0,0,1,1,0,1,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1387,6,1.0,7.0,2526,2.0,3,41,60.0,1664,0,1950,10,168.0,1,0,3,1,0,1,1,0,0,0.0,0,862,7,0,1,0,0,1,3,0,0,0,1,1,1,1,0,8520,3,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0
764,8,2.0,9.0,1494,2.5,4,120,30.0,1494,1,1996,6,437.0,1,0,5,1,0,0,0,1,1,0.0,0,0,5,0,0,0,0,0,3,0,0,0,1,0,0,1,0,9549,3,0,0,0,1,0,1,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
355,6,2.0,8.0,1200,3.0,4,120,105.0,1200,1,1995,6,334.0,0,0,5,1,0,0,0,1,0,322.0,0,0,5,0,0,0,0,0,3,1,1,0,1,0,0,1,0,11249,3,1,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
547,5,2.0,6.0,768,2.0,4,95,54.0,768,0,1970,5,619.0,0,0,5,0,1,1,1,0,0,149.0,0,0,7,0,0,0,1,0,3,0,1,0,1,1,1,1,0,7244,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
1293,7,2.0,6.0,1664,2.5,4,101,78.0,832,1,1976,8,194.0,1,0,3,1,0,0,0,1,0,638.0,1,832,5,0,0,1,0,0,3,1,0,0,1,1,0,1,0,10140,3,0,0,0,1,1,0,0,1,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0
452,6,2.0,7.0,1756,3.5,5,121,67.49023158680028,888,1,1997,7,742.0,0,0,5,1,0,0,0,1,1,130.0,1,868,5,0,0,0,0,0,3,0,1,1,1,0,1,0,0,9303,3,0,0,0,1,0,1,1,1,0,0,1,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1292,5,1.0,6.0,2372,2.0,3,17,60.0,1378,0,1965,11,0.0,0,0,3,1,0,0,0,1,0,994.0,0,994,4,0,1,0,0,1,3,1,0,0,1,1,0,1,0,6600,3,0,0,0,0,0,0,0,1,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0
211,6,2.0,7.0,1212,2.0,4,134,83.0,1212,1,2009,6,36.0,0,0,5,1,0,0,0,1,0,1176.0,0,0,5,0,1,1,0,0,3,1,1,0,1,1,1,1,0,10420,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
180,6,2.0,8.0,1525,2.5,4,125,60.55327758998386,769,1,2000,5,436.0,1,0,5,0,0,1,1,0,0,320.0,0,756,5,0,0,1,0,0,3,0,0,1,1,1,0,0,0,2117,3,0,0,0,1,0,0,1,1,0,1,1,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1166,8,3.0,8.0,1694,2.0,4,133,64.0,1694,1,2008,7,0.0,0,0,5,1,0,0,0,1,0,1694.0,0,0,5,0,0,0,0,0,3,1,1,1,1,0,1,0,0,10475,3,1,0,0,1,0,1,0,1,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
395,5,1.0,6.0,1144,2.0,3,81,68.0,1144,0,1956,6,739.0,0,0,3,0,0,1,0,1,0,405.0,0,0,6,0,1,0,1,0,3,0,0,0,1,1,1,1,0,9571,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,0
244,7,2.0,8.0,2110,3.5,4,119,72.59784785360003,1222,1,2002,8,695.0,1,0,5,1,0,0,0,1,0,253.0,1,888,5,0,0,1,0,0,3,1,1,0,1,0,0,1,0,8880,3,0,0,0,1,1,1,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
771,4,2.0,6.0,1220,1.0,2,76,67.0,1220,0,1951,6,836.0,0,0,3,0,0,1,1,0,0,0.0,0,0,5,0,1,0,1,0,3,0,0,0,0,1,0,1,0,8877,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,3,0,0,0
274,5,1.0,6.0,816,1.0,3,107,76.0,816,0,1982,5,546.0,0,0,3,0,1,1,0,1,0,270.0,0,0,7,0,0,0,1,0,3,0,0,0,1,1,1,1,0,8314,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
205,7,2.0,6.0,1442,2.0,4,115,99.0,1442,1,1990,5,0.0,0,0,5,1,0,0,0,1,0,1424.0,0,0,5,0,0,0,0,0,3,1,0,0,1,1,0,1,0,11851,3,0,0,0,1,1,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1428,5,1.0,7.0,804,2.0,3,65,60.0,804,0,1992,4,510.0,1,0,3,0,0,1,0,1,0,278.0,0,0,7,0,1,0,1,1,3,0,0,1,1,1,0,0,0,7200,3,0,1,0,1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,154,0
286,6,2.0,7.0,1734,1.5,3,87,77.0,1085,0,1981,7,600.0,1,0,3,0,1,0,0,1,0,312.0,0,649,7,0,0,0,1,0,3,1,0,0,1,0,0,1,1,9786,3,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,1,0,0
392,5,1.0,6.0,882,1.0,0,84,57.43636847620161,882,0,1959,5,0.0,0,0,3,0,1,0,0,1,0,0.0,0,0,7,0,0,0,0,0,3,1,0,0,1,0,0,1,1,8339,3,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
